"fecha_vigencia","precio","provincia","localidad","direccion"
"08/12/2023",485,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
"13/12/2023",659,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
"13/12/2023",659,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
"01/02/2024",885,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/02/2024",885,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/04/2024",997,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/04/2024",997,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/05/2024",1037,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/05/2024",1037,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/06/2024",1079,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/06/2024",1079,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/07/2024",1111,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/07/2024",1111,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"02/03/2024",952,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"02/03/2024",952,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"03/01/2024",831,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"03/01/2024",831,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"08/12/2023",479,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"08/12/2023",479,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"13/12/2023",659,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"13/12/2023",659,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
"01/02/2024",885,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/02/2024",885,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/04/2024",997,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/04/2024",997,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/05/2024",1037,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/05/2024",1037,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/06/2024",1079,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/06/2024",1079,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/07/2024",1111,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/07/2024",1111,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"02/03/2024",952,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"02/03/2024",952,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"03/01/2024",831,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"03/01/2024",831,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"08/12/2023",485,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"08/12/2023",485,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"13/12/2023",659,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"13/12/2023",659,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
"01/02/2024",825,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/02/2024",825,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/04/2024",929,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/04/2024",929,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/05/2024",980,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/05/2024",980,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/06/2024",1021,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/06/2024",1021,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/07/2024",1053,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/07/2024",1053,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"02/03/2024",887,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"02/03/2024",887,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"03/01/2024",775,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"03/01/2024",775,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"03/05/2024",981,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"03/05/2024",981,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"04/04/2024",942,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"04/04/2024",942,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"04/06/2024",1022,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"04/06/2024",1022,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"08/12/2023",449,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"08/12/2023",449,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"13/12/2023",616,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"13/12/2023",616,"BUENOS AIRES","ADROGUE","ESPORA 1491"
"01/02/2024",825,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/02/2024",825,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/04/2024",929,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/04/2024",929,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/05/2024",980,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/05/2024",980,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/06/2024",1021,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/06/2024",1021,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/07/2024",1053,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/07/2024",1053,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"02/03/2024",887,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"02/03/2024",887,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"03/01/2024",775,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"03/01/2024",775,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"03/05/2024",981,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"03/05/2024",981,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"04/04/2024",942,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"04/04/2024",942,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"04/06/2024",1022,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"04/06/2024",1022,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"08/12/2023",449,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"08/12/2023",449,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"13/12/2023",616,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"13/12/2023",616,"BUENOS AIRES","ADROGUE","ESPORA 1498"
"01/02/2024",871,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/02/2024",871,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/04/2024",981,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/04/2024",981,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/05/2024",1020,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/05/2024",1020,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/06/2024",1061,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/06/2024",1061,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/07/2024",1093,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/07/2024",1093,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"02/03/2024",937,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"02/03/2024",937,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"03/01/2024",818,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"03/01/2024",818,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"08/12/2023",475,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"08/12/2023",475,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"13/12/2023",649,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"13/12/2023",649,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
"01/02/2024",871,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/02/2024",871,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/04/2024",981,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/04/2024",981,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/05/2024",1020,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/05/2024",1020,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/06/2024",1061,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/06/2024",1061,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/07/2024",1093,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/07/2024",1093,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"02/03/2024",937,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"02/03/2024",937,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"03/01/2024",818,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"03/01/2024",818,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"08/12/2023",475,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"08/12/2023",475,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"13/12/2023",649,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"13/12/2023",649,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
"01/02/2024",871,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/02/2024",871,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/04/2024",981,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/04/2024",981,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/05/2024",1020,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/05/2024",1020,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/06/2024",1061,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/06/2024",1061,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/07/2024",1093,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/07/2024",1093,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"02/03/2024",937,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"02/03/2024",937,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"03/01/2024",818,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"03/01/2024",818,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"08/12/2023",475,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"08/12/2023",475,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"13/12/2023",649,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"13/12/2023",649,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
"01/02/2024",835,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/02/2024",835,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/04/2024",940,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/04/2024",940,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/05/2024",978,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/05/2024",978,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/06/2024",1019,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/06/2024",1019,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/07/2024",1051,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/07/2024",1051,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"02/03/2024",898,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"02/03/2024",898,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"03/01/2024",784,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"03/01/2024",784,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"03/05/2024",979,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"03/05/2024",979,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"04/06/2024",1020,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"04/06/2024",1020,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"08/12/2023",449,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"08/12/2023",449,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"13/12/2023",615,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"13/12/2023",615,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
"01/02/2024",871,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/02/2024",871,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/04/2024",981,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/04/2024",981,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/05/2024",1020,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/05/2024",1020,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/06/2024",1061,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/06/2024",1061,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/07/2024",1093,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/07/2024",1093,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"02/03/2024",937,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"02/03/2024",937,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"03/01/2024",818,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"03/01/2024",818,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"08/12/2023",475,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"08/12/2023",475,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"13/12/2023",649,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"13/12/2023",649,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
"01/02/2024",871,"BUENOS AIRES","AMERICA","Moreno 147"
"01/02/2024",871,"BUENOS AIRES","AMERICA","Moreno 147"
"01/04/2024",981,"BUENOS AIRES","AMERICA","Moreno 147"
"01/04/2024",981,"BUENOS AIRES","AMERICA","Moreno 147"
"01/05/2024",1020,"BUENOS AIRES","AMERICA","Moreno 147"
"01/05/2024",1020,"BUENOS AIRES","AMERICA","Moreno 147"
"01/06/2024",1061,"BUENOS AIRES","AMERICA","Moreno 147"
"01/06/2024",1061,"BUENOS AIRES","AMERICA","Moreno 147"
"01/07/2024",1093,"BUENOS AIRES","AMERICA","Moreno 147"
"01/07/2024",1093,"BUENOS AIRES","AMERICA","Moreno 147"
"02/03/2024",937,"BUENOS AIRES","AMERICA","Moreno 147"
"02/03/2024",937,"BUENOS AIRES","AMERICA","Moreno 147"
"03/01/2024",818,"BUENOS AIRES","AMERICA","Moreno 147"
"03/01/2024",818,"BUENOS AIRES","AMERICA","Moreno 147"
"08/12/2023",475,"BUENOS AIRES","AMERICA","Moreno 147"
"08/12/2023",475,"BUENOS AIRES","AMERICA","Moreno 147"
"13/12/2023",649,"BUENOS AIRES","AMERICA","Moreno 147"
"13/12/2023",649,"BUENOS AIRES","AMERICA","Moreno 147"
"01/02/2024",825,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/02/2024",825,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/04/2024",929,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/04/2024",929,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/05/2024",966,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/05/2024",966,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/06/2024",999,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/06/2024",999,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/07/2024",1029,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/07/2024",1029,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"02/03/2024",887,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"02/03/2024",887,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"03/01/2024",775,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"03/01/2024",775,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"08/12/2023",446,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"08/12/2023",446,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"13/12/2023",613,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"13/12/2023",613,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
"01/02/2024",825,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/02/2024",825,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/04/2024",929,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/04/2024",929,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/05/2024",966,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/05/2024",966,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/06/2024",999,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/06/2024",999,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/07/2024",1029,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/07/2024",1029,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"02/03/2024",887,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"02/03/2024",887,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"03/01/2024",775,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"03/01/2024",775,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"08/12/2023",446,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"08/12/2023",446,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"13/12/2023",613,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"13/12/2023",613,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
"01/02/2024",871,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/02/2024",871,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/04/2024",981,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/04/2024",981,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/05/2024",1020,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/05/2024",1020,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/06/2024",1061,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/06/2024",1061,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/07/2024",1093,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/07/2024",1093,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"02/03/2024",937,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"02/03/2024",937,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"03/01/2024",818,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"03/01/2024",818,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"08/12/2023",475,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"08/12/2023",475,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"13/12/2023",649,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"13/12/2023",649,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
"01/02/2024",871,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/02/2024",871,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/04/2024",981,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/04/2024",981,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/05/2024",1020,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/05/2024",1020,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/06/2024",1061,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/06/2024",1061,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/07/2024",1093,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/07/2024",1093,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"02/03/2024",937,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"02/03/2024",937,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"03/01/2024",818,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"03/01/2024",818,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"08/12/2023",475,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"08/12/2023",475,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"13/12/2023",649,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"13/12/2023",649,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
"01/02/2024",871,"BUENOS AIRES","CARHUE","Moreno 10"
"01/02/2024",871,"BUENOS AIRES","CARHUE","Moreno 10"
"01/04/2024",981,"BUENOS AIRES","CARHUE","Moreno 10"
"01/04/2024",981,"BUENOS AIRES","CARHUE","Moreno 10"
"01/05/2024",1020,"BUENOS AIRES","CARHUE","Moreno 10"
"01/05/2024",1020,"BUENOS AIRES","CARHUE","Moreno 10"
"01/06/2024",1061,"BUENOS AIRES","CARHUE","Moreno 10"
"01/06/2024",1061,"BUENOS AIRES","CARHUE","Moreno 10"
"01/07/2024",1093,"BUENOS AIRES","CARHUE","Moreno 10"
"01/07/2024",1093,"BUENOS AIRES","CARHUE","Moreno 10"
"02/03/2024",937,"BUENOS AIRES","CARHUE","Moreno 10"
"02/03/2024",937,"BUENOS AIRES","CARHUE","Moreno 10"
"03/01/2024",818,"BUENOS AIRES","CARHUE","Moreno 10"
"03/01/2024",818,"BUENOS AIRES","CARHUE","Moreno 10"
"08/12/2023",475,"BUENOS AIRES","CARHUE","Moreno 10"
"08/12/2023",475,"BUENOS AIRES","CARHUE","Moreno 10"
"13/12/2023",649,"BUENOS AIRES","CARHUE","Moreno 10"
"13/12/2023",649,"BUENOS AIRES","CARHUE","Moreno 10"
"01/02/2024",828,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/02/2024",828,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/04/2024",933,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/04/2024",933,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/05/2024",970,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/05/2024",970,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/06/2024",1021,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/06/2024",1021,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/07/2024",1053,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/07/2024",1053,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"02/03/2024",891,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"02/03/2024",891,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"03/01/2024",778,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"03/01/2024",778,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"03/05/2024",971,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"03/05/2024",971,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"04/06/2024",1022,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"04/06/2024",1022,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"08/12/2023",444,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"08/12/2023",444,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"10/05/2024",981,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"10/05/2024",981,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"13/12/2023",611,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"13/12/2023",611,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
"01/02/2024",858,"CORDOBA","RIO TERCERO","AVDA. GRAL. SAVIO 1202"
"01/02/2024",858,"CORDOBA","RIO TERCERO","AVDA. GRAL. SAVIO 1202"
